Date,Year,Month,Day,Day_of_Week,Season,AQI,AQI_Category,PM2_5,PM10,NO2,SO2,CO,O3,Data_Source
2025-04-22,2025,4,22,Tuesday,Summer,120,Moderate,43.2,62.2,17.1,7.4,1.26,32.1,Interpolated_from_baseline
2025-04-23,2025,4,23,Wednesday,Summer,135,Moderate,49.5,75.6,21.4,6.9,1.46,36.8,Interpolated_from_baseline
2025-04-24,2025,4,24,Thursday,Summer,125,Moderate,45.3,75.4,18.9,6.8,1.34,33.4,Interpolated_from_baseline
2025-04-25,2025,4,25,Friday,Summer,140,Moderate,51.5,83.5,22.7,7.3,1.47,36.7,Interpolated_from_baseline
2025-04-26,2025,4,26,Saturday,Summer,102,Moderate,36.0,52.1,14.0,5.2,0.91,38.4,Interpolated_from_baseline
2025-04-27,2025,4,27,Sunday,Summer,131,Moderate,47.7,79.9,18.5,8.1,1.25,37.6,Interpolated_from_baseline
2025-04-28,2025,4,28,Monday,Summer,136,Moderate,49.7,73.4,22.0,7.1,1.27,36.8,Interpolated_from_baseline
2025-04-29,2025,4,29,Tuesday,Summer,145,Moderate,53.3,82.2,22.6,7.6,1.27,33.6,Interpolated_from_baseline
2025-04-30,2025,4,30,Wednesday,Summer,104,Moderate,36.6,56.7,13.5,5.4,0.95,31.9,Interpolated_from_baseline
2025-05-01,2025,5,1,Thursday,Summer,118,Moderate,42.3,63.1,17.1,7.0,1.2,39.5,Interpolated_from_baseline
2025-05-02,2025,5,2,Friday,Summer,109,Moderate,38.8,60.4,15.3,5.2,1.17,39.2,Interpolated_from_baseline
2025-05-03,2025,5,3,Saturday,Summer,97,Satisfactory,34.2,58.1,13.2,5.4,1.09,39.7,Interpolated_from_baseline
2025-05-04,2025,5,4,Sunday,Summer,95,Satisfactory,33.0,52.8,14.0,5.8,0.95,37.8,Interpolated_from_baseline
2025-05-05,2025,5,5,Monday,Summer,111,Moderate,39.7,64.7,14.1,7.0,1.14,34.7,Interpolated_from_baseline
2025-05-06,2025,5,6,Tuesday,Summer,106,Moderate,37.5,59.7,14.5,6.6,1.01,40.5,Interpolated_from_baseline
2025-05-07,2025,5,7,Wednesday,Summer,99,Satisfactory,34.9,59.3,13.8,5.2,1.0,40.7,Interpolated_from_baseline
2025-05-08,2025,5,8,Thursday,Summer,108,Moderate,38.3,58.6,14.0,5.4,1.05,40.1,Interpolated_from_baseline
2025-05-09,2025,5,9,Friday,Summer,91,Satisfactory,30.9,46.2,11.7,5.5,0.86,41.7,Interpolated_from_baseline
2025-05-10,2025,5,10,Saturday,Summer,97,Satisfactory,34.0,53.6,12.4,6.0,0.97,39.6,Interpolated_from_baseline
2025-05-11,2025,5,11,Sunday,Summer,102,Moderate,35.8,54.6,13.1,4.9,0.92,40.1,Interpolated_from_baseline
2025-05-12,2025,5,12,Monday,Summer,101,Moderate,35.6,52.9,13.9,5.8,1.01,34.4,Interpolated_from_baseline
2025-05-13,2025,5,13,Tuesday,Summer,111,Moderate,39.7,62.0,15.8,6.2,1.12,40.9,Interpolated_from_baseline
2025-05-14,2025,5,14,Wednesday,Summer,110,Moderate,39.1,65.6,14.8,6.4,1.25,41.5,Interpolated_from_baseline
2025-05-15,2025,5,15,Thursday,Summer,76,Satisfactory,24.2,36.9,10.6,3.4,0.71,36.3,Interpolated_from_baseline
2025-05-16,2025,5,16,Friday,Summer,113,Moderate,40.5,61.7,15.6,7.4,1.05,38.6,Interpolated_from_baseline
2025-05-17,2025,5,17,Saturday,Summer,104,Moderate,36.7,55.7,13.8,5.1,1.01,41.5,Interpolated_from_baseline
2025-05-18,2025,5,18,Sunday,Summer,74,Satisfactory,22.8,38.6,8.6,3.7,0.72,34.2,Interpolated_from_baseline
2025-05-19,2025,5,19,Monday,Summer,107,Moderate,38.1,55.5,14.2,5.9,1.15,39.8,Interpolated_from_baseline
2025-05-20,2025,5,20,Tuesday,Summer,113,Moderate,40.4,68.8,15.1,6.5,1.18,37.3,Interpolated_from_baseline
2025-05-21,2025,5,21,Wednesday,Summer,107,Moderate,37.9,60.8,14.0,6.1,1.15,38.1,Interpolated_from_baseline
2025-05-22,2025,5,22,Thursday,Summer,120,Moderate,43.3,73.7,17.5,6.6,1.34,35.5,Interpolated_from_baseline
2025-05-23,2025,5,23,Friday,Summer,90,Satisfactory,30.8,48.1,13.0,4.8,0.95,38.6,Interpolated_from_baseline
2025-05-24,2025,5,24,Saturday,Summer,88,Satisfactory,29.8,45.9,12.6,4.3,0.81,38.0,Interpolated_from_baseline
2025-05-25,2025,5,25,Sunday,Summer,100,Satisfactory,35.3,55.3,15.5,5.7,1.11,35.3,Interpolated_from_baseline
2025-05-26,2025,5,26,Monday,Summer,132,Moderate,47.9,76.5,20.6,7.8,1.46,37.0,Interpolated_from_baseline
2025-05-27,2025,5,27,Tuesday,Summer,106,Moderate,37.5,58.2,16.1,5.5,1.21,41.5,Interpolated_from_baseline
2025-05-28,2025,5,28,Wednesday,Summer,97,Satisfactory,33.9,51.4,12.9,6.0,1.09,37.6,Interpolated_from_baseline
2025-05-29,2025,5,29,Thursday,Summer,110,Moderate,39.2,63.8,14.6,6.6,1.01,34.6,Interpolated_from_baseline
2025-05-30,2025,5,30,Friday,Summer,86,Satisfactory,28.8,44.6,11.0,4.3,0.83,36.6,Interpolated_from_baseline
2025-05-31,2025,5,31,Saturday,Summer,93,Satisfactory,32.2,54.7,12.4,5.0,0.95,41.7,Interpolated_from_baseline
2025-06-01,2025,6,1,Sunday,Monsoon,80,Satisfactory,25.8,38.6,10.1,4.3,0.74,25.7,Interpolated_from_baseline
2025-06-02,2025,6,2,Monday,Monsoon,89,Satisfactory,30.2,47.9,12.0,4.3,0.92,25.4,Interpolated_from_baseline
2025-06-03,2025,6,3,Tuesday,Monsoon,94,Satisfactory,32.6,53.7,12.1,4.7,0.84,30.5,Interpolated_from_baseline
2025-06-04,2025,6,4,Wednesday,Monsoon,103,Moderate,36.5,57.4,12.5,5.3,0.96,26.4,Interpolated_from_baseline
2025-06-05,2025,6,5,Thursday,Monsoon,80,Satisfactory,26.1,40.2,10.3,3.7,0.71,27.4,Interpolated_from_baseline
2025-06-06,2025,6,6,Friday,Monsoon,88,Satisfactory,29.5,42.9,10.6,4.3,0.83,29.6,Interpolated_from_baseline
2025-06-07,2025,6,7,Saturday,Monsoon,92,Satisfactory,31.7,52.4,12.9,4.7,0.93,27.0,Interpolated_from_baseline
2025-06-08,2025,6,8,Sunday,Monsoon,88,Satisfactory,29.7,42.8,10.9,4.4,0.87,29.5,Interpolated_from_baseline
2025-06-09,2025,6,9,Monday,Monsoon,90,Satisfactory,30.6,46.3,12.3,4.5,0.85,29.3,Interpolated_from_baseline
2025-06-10,2025,6,10,Tuesday,Monsoon,98,Satisfactory,34.5,54.9,14.2,4.8,1.03,28.4,Interpolated_from_baseline
2025-06-11,2025,6,11,Wednesday,Monsoon,83,Satisfactory,27.5,41.4,10.2,4.1,0.79,30.2,Interpolated_from_baseline
2025-06-12,2025,6,12,Thursday,Monsoon,111,Moderate,39.4,61.7,13.2,5.7,1.11,26.9,Interpolated_from_baseline
2025-06-13,2025,6,13,Friday,Monsoon,102,Moderate,35.8,53.1,13.4,5.3,0.95,27.8,Interpolated_from_baseline
2025-06-14,2025,6,14,Saturday,Monsoon,90,Satisfactory,30.6,44.8,12.2,5.2,0.92,25.8,Interpolated_from_baseline
2025-06-15,2025,6,15,Sunday,Monsoon,92,Satisfactory,31.7,50.7,12.8,5.1,0.92,27.8,Interpolated_from_baseline
2025-06-16,2025,6,16,Monday,Monsoon,88,Satisfactory,29.9,47.8,10.1,4.6,0.8,28.3,Interpolated_from_baseline
2025-06-17,2025,6,17,Tuesday,Monsoon,93,Satisfactory,32.0,47.1,12.6,5.4,0.83,25.8,Interpolated_from_baseline
2025-06-18,2025,6,18,Wednesday,Monsoon,74,Satisfactory,22.8,33.4,8.9,4.0,0.69,28.7,Interpolated_from_baseline
2025-06-19,2025,6,19,Thursday,Monsoon,111,Moderate,39.7,57.8,13.5,5.4,1.05,26.0,Interpolated_from_baseline
2025-06-20,2025,6,20,Friday,Monsoon,87,Satisfactory,29.3,49.0,11.3,5.0,0.87,25.8,Interpolated_from_baseline
2025-06-21,2025,6,21,Saturday,Monsoon,76,Satisfactory,24.2,39.2,8.6,3.9,0.65,30.8,Interpolated_from_baseline
2025-06-22,2025,6,22,Sunday,Monsoon,80,Satisfactory,26.0,43.4,8.6,4.3,0.77,29.9,Interpolated_from_baseline
2025-06-23,2025,6,23,Monday,Monsoon,85,Satisfactory,28.2,47.4,11.8,3.8,0.85,28.8,Interpolated_from_baseline
2025-06-24,2025,6,24,Tuesday,Monsoon,86,Satisfactory,28.6,45.8,12.0,5.0,0.79,25.4,Interpolated_from_baseline
2025-06-25,2025,6,25,Wednesday,Monsoon,96,Satisfactory,33.3,50.9,13.5,5.5,0.93,25.5,Interpolated_from_baseline
2025-06-26,2025,6,26,Thursday,Monsoon,84,Satisfactory,27.9,46.6,10.8,4.1,0.79,25.6,Interpolated_from_baseline
2025-06-27,2025,6,27,Friday,Monsoon,73,Satisfactory,22.4,37.6,8.1,3.5,0.61,29.0,Interpolated_from_baseline
2025-06-28,2025,6,28,Saturday,Monsoon,96,Satisfactory,33.6,50.6,12.0,4.7,0.98,25.4,Interpolated_from_baseline
2025-06-29,2025,6,29,Sunday,Monsoon,94,Satisfactory,32.5,51.6,13.3,5.7,0.9,27.8,Interpolated_from_baseline
2025-06-30,2025,6,30,Monday,Monsoon,95,Satisfactory,32.8,53.9,11.5,5.0,1.0,30.1,Interpolated_from_baseline
2025-07-01,2025,7,1,Tuesday,Monsoon,80,Satisfactory,26.0,37.4,9.4,3.4,0.67,23.8,Interpolated_from_baseline
2025-07-02,2025,7,2,Wednesday,Monsoon,88,Satisfactory,29.8,41.5,11.5,4.2,0.82,22.2,Interpolated_from_baseline
2025-07-03,2025,7,3,Thursday,Monsoon,89,Satisfactory,30.2,42.3,11.5,4.4,0.8,20.6,Interpolated_from_baseline
2025-07-04,2025,7,4,Friday,Monsoon,92,Satisfactory,31.8,44.0,10.1,4.6,0.98,21.2,Interpolated_from_baseline
2025-07-05,2025,7,5,Saturday,Monsoon,81,Satisfactory,26.4,38.6,9.6,3.5,0.67,23.0,Interpolated_from_baseline
2025-07-06,2025,7,6,Sunday,Monsoon,87,Satisfactory,29.2,45.5,10.9,3.8,0.8,20.4,Interpolated_from_baseline
2025-07-07,2025,7,7,Monday,Monsoon,97,Satisfactory,34.1,48.1,12.7,5.4,1.08,22.6,Interpolated_from_baseline
2025-07-08,2025,7,8,Tuesday,Monsoon,87,Satisfactory,29.0,44.3,11.1,4.4,0.9,20.0,Interpolated_from_baseline
2025-07-09,2025,7,9,Wednesday,Monsoon,93,Satisfactory,32.2,50.2,12.5,4.3,0.95,21.2,Interpolated_from_baseline
2025-07-10,2025,7,10,Thursday,Monsoon,76,Satisfactory,23.9,37.1,7.9,3.1,0.68,23.8,Interpolated_from_baseline
2025-07-11,2025,7,11,Friday,Monsoon,86,Satisfactory,28.9,41.4,9.4,4.4,0.83,23.8,Interpolated_from_baseline
2025-07-12,2025,7,12,Saturday,Monsoon,82,Satisfactory,26.7,38.3,8.8,4.0,0.78,23.1,Interpolated_from_baseline
2025-07-13,2025,7,13,Sunday,Monsoon,73,Satisfactory,22.6,32.9,8.0,3.1,0.72,21.1,Interpolated_from_baseline
2025-07-14,2025,7,14,Monday,Monsoon,77,Satisfactory,24.7,37.4,8.3,4.0,0.67,23.7,Interpolated_from_baseline
2025-07-15,2025,7,15,Tuesday,Monsoon,75,Satisfactory,23.4,32.9,8.7,3.8,0.62,24.1,Interpolated_from_baseline
2025-07-16,2025,7,16,Wednesday,Monsoon,89,Satisfactory,30.1,46.4,10.2,3.9,0.82,20.2,Interpolated_from_baseline
2025-07-17,2025,7,17,Thursday,Monsoon,84,Satisfactory,27.7,39.2,9.0,3.9,0.85,20.4,Interpolated_from_baseline
2025-07-18,2025,7,18,Friday,Monsoon,87,Satisfactory,29.1,41.5,9.4,3.7,0.92,23.4,Interpolated_from_baseline
2025-07-19,2025,7,19,Saturday,Monsoon,74,Satisfactory,22.8,33.4,8.4,3.3,0.68,22.8,Interpolated_from_baseline
2025-07-20,2025,7,20,Sunday,Monsoon,70,Satisfactory,21.3,29.6,7.5,3.4,0.62,23.5,Interpolated_from_baseline
2025-07-21,2025,7,21,Monday,Monsoon,90,Satisfactory,30.5,49.3,10.0,4.6,0.91,24.1,Interpolated_from_baseline
2025-07-22,2025,7,22,Tuesday,Monsoon,89,Satisfactory,30.4,42.7,11.6,4.9,0.84,22.6,Interpolated_from_baseline
2025-07-23,2025,7,23,Wednesday,Monsoon,80,Satisfactory,25.8,38.3,9.1,3.5,0.78,23.9,Interpolated_from_baseline
2025-07-24,2025,7,24,Thursday,Monsoon,87,Satisfactory,29.2,42.1,9.3,3.9,0.92,22.6,Interpolated_from_baseline
2025-07-25,2025,7,25,Friday,Monsoon,88,Satisfactory,29.9,46.4,10.1,4.6,0.76,21.5,Interpolated_from_baseline
2025-07-26,2025,7,26,Saturday,Monsoon,73,Satisfactory,22.5,35.5,7.5,3.4,0.63,22.4,Interpolated_from_baseline
2025-07-27,2025,7,27,Sunday,Monsoon,81,Satisfactory,26.6,37.4,8.4,4.3,0.72,23.4,Interpolated_from_baseline
2025-07-28,2025,7,28,Monday,Monsoon,90,Satisfactory,30.8,49.6,12.1,4.4,0.94,20.4,Interpolated_from_baseline
2025-07-29,2025,7,29,Tuesday,Monsoon,76,Satisfactory,23.8,38.4,9.4,3.1,0.65,20.2,Interpolated_from_baseline
2025-07-30,2025,7,30,Wednesday,Monsoon,90,Satisfactory,30.6,45.0,9.8,4.2,0.98,22.6,Interpolated_from_baseline
2025-07-31,2025,7,31,Thursday,Monsoon,80,Satisfactory,26.0,38.5,8.5,4.3,0.8,21.0,Interpolated_from_baseline
2025-08-01,2025,8,1,Friday,Monsoon,90,Satisfactory,30.7,49.2,11.2,4.5,0.91,20.8,Interpolated_from_baseline
2025-08-02,2025,8,2,Saturday,Monsoon,76,Satisfactory,24.1,37.5,8.1,3.1,0.75,18.3,Interpolated_from_baseline
2025-08-03,2025,8,3,Sunday,Monsoon,87,Satisfactory,29.2,47.3,10.6,4.3,0.86,21.2,Interpolated_from_baseline
2025-08-04,2025,8,4,Monday,Monsoon,72,Satisfactory,22.1,33.7,8.9,2.9,0.68,20.5,Interpolated_from_baseline
2025-08-05,2025,8,5,Tuesday,Monsoon,80,Satisfactory,26.0,36.5,8.4,3.9,0.73,18.8,Interpolated_from_baseline
2025-08-06,2025,8,6,Wednesday,Monsoon,87,Satisfactory,29.0,45.1,10.2,3.9,0.8,21.8,Interpolated_from_baseline
2025-08-07,2025,8,7,Thursday,Monsoon,99,Satisfactory,35.1,49.7,11.4,4.0,1.07,19.8,Interpolated_from_baseline
2025-08-08,2025,8,8,Friday,Monsoon,85,Satisfactory,28.1,42.3,9.1,3.7,0.89,19.8,Interpolated_from_baseline
2025-08-09,2025,8,9,Saturday,Monsoon,77,Satisfactory,24.4,38.4,9.1,3.0,0.69,20.5,Interpolated_from_baseline
2025-08-10,2025,8,10,Sunday,Monsoon,88,Satisfactory,29.9,47.2,10.7,3.7,0.98,20.7,Interpolated_from_baseline
2025-08-11,2025,8,11,Monday,Monsoon,83,Satisfactory,27.5,39.3,10.4,3.5,0.92,19.9,Interpolated_from_baseline
2025-08-12,2025,8,12,Tuesday,Monsoon,67,Satisfactory,19.5,29.2,7.3,2.9,0.63,19.8,Interpolated_from_baseline
2025-08-13,2025,8,13,Wednesday,Monsoon,93,Satisfactory,32.2,48.2,10.9,4.2,0.91,21.7,Interpolated_from_baseline
2025-08-14,2025,8,14,Thursday,Monsoon,101,Moderate,35.7,52.1,14.5,4.8,1.1,20.2,Interpolated_from_baseline
2025-08-15,2025,8,15,Friday,Monsoon,86,Satisfactory,28.8,40.4,10.9,3.8,0.92,18.9,Interpolated_from_baseline
2025-08-16,2025,8,16,Saturday,Monsoon,77,Satisfactory,24.3,34.5,8.7,3.7,0.77,19.7,Interpolated_from_baseline
2025-08-17,2025,8,17,Sunday,Monsoon,77,Satisfactory,24.5,39.6,9.3,3.1,0.75,18.4,Interpolated_from_baseline
2025-08-18,2025,8,18,Monday,Monsoon,89,Satisfactory,30.1,48.5,10.2,4.2,0.85,20.9,Interpolated_from_baseline
2025-08-19,2025,8,19,Tuesday,Monsoon,94,Satisfactory,32.4,49.5,13.0,3.8,0.93,19.0,Interpolated_from_baseline
2025-08-20,2025,8,20,Wednesday,Monsoon,97,Satisfactory,33.9,54.8,12.1,4.8,1.06,18.8,Interpolated_from_baseline
2025-08-21,2025,8,21,Thursday,Monsoon,83,Satisfactory,27.1,40.1,9.3,3.1,0.89,21.9,Interpolated_from_baseline
2025-08-22,2025,8,22,Friday,Monsoon,81,Satisfactory,26.5,38.7,9.3,3.0,0.83,21.3,Interpolated_from_baseline
2025-08-23,2025,8,23,Saturday,Monsoon,82,Satisfactory,26.7,41.9,10.1,3.1,0.82,19.2,Interpolated_from_baseline
2025-08-24,2025,8,24,Sunday,Monsoon,82,Satisfactory,26.7,39.2,10.4,3.9,0.78,21.8,Interpolated_from_baseline
2025-08-25,2025,8,25,Monday,Monsoon,99,Satisfactory,35.0,52.4,14.1,5.2,0.95,21.7,Interpolated_from_baseline
2025-08-26,2025,8,26,Tuesday,Monsoon,85,Satisfactory,28.2,44.5,11.1,3.4,0.91,21.4,Interpolated_from_baseline
2025-08-27,2025,8,27,Wednesday,Monsoon,89,Satisfactory,30.2,42.0,10.1,4.1,0.92,20.6,Interpolated_from_baseline
2025-08-28,2025,8,28,Thursday,Monsoon,88,Satisfactory,29.8,41.2,12.1,3.4,0.82,18.1,Interpolated_from_baseline
2025-08-29,2025,8,29,Friday,Monsoon,94,Satisfactory,32.5,50.0,12.8,3.7,0.98,19.8,Interpolated_from_baseline
2025-08-30,2025,8,30,Saturday,Monsoon,84,Satisfactory,27.7,41.5,9.1,3.9,0.83,21.1,Interpolated_from_baseline
2025-08-31,2025,8,31,Sunday,Monsoon,75,Satisfactory,23.5,36.1,7.9,3.5,0.72,18.6,Interpolated_from_baseline
2025-09-01,2025,9,1,Monday,Post-Monsoon,99,Satisfactory,34.7,55.4,12.9,4.3,1.02,20.9,Interpolated_from_baseline
2025-09-02,2025,9,2,Tuesday,Post-Monsoon,105,Moderate,37.1,59.3,13.8,5.2,1.12,20.4,Interpolated_from_baseline
2025-09-03,2025,9,3,Wednesday,Post-Monsoon,105,Moderate,37.0,55.4,13.9,4.6,1.04,23.6,Interpolated_from_baseline
2025-09-04,2025,9,4,Thursday,Post-Monsoon,97,Satisfactory,33.9,53.4,11.5,5.2,0.88,22.5,Interpolated_from_baseline
2025-09-05,2025,9,5,Friday,Post-Monsoon,95,Satisfactory,33.2,48.2,13.2,4.4,0.98,20.8,Interpolated_from_baseline
2025-09-06,2025,9,6,Saturday,Post-Monsoon,98,Satisfactory,34.5,48.2,13.9,5.1,0.9,21.7,Interpolated_from_baseline
2025-09-07,2025,9,7,Sunday,Post-Monsoon,96,Satisfactory,33.4,46.9,13.0,5.1,0.86,22.0,Interpolated_from_baseline
2025-09-08,2025,9,8,Monday,Post-Monsoon,106,Moderate,37.6,56.2,13.6,5.9,1.07,21.9,Interpolated_from_baseline
2025-09-09,2025,9,9,Tuesday,Post-Monsoon,99,Satisfactory,35.0,51.9,14.1,5.5,0.98,21.3,Interpolated_from_baseline
2025-09-10,2025,9,10,Wednesday,Post-Monsoon,128,Moderate,46.5,66.2,18.5,6.6,1.28,20.3,Interpolated_from_baseline
2025-09-11,2025,9,11,Thursday,Post-Monsoon,96,Satisfactory,33.6,47.8,13.8,4.5,0.88,21.8,Interpolated_from_baseline
2025-09-12,2025,9,12,Friday,Post-Monsoon,104,Moderate,36.9,55.3,13.2,5.2,1.17,21.5,Interpolated_from_baseline
2025-09-13,2025,9,13,Saturday,Post-Monsoon,77,Satisfactory,24.5,35.0,8.5,3.5,0.74,20.7,Interpolated_from_baseline
2025-09-14,2025,9,14,Sunday,Post-Monsoon,106,Moderate,37.4,54.1,14.1,4.9,1.13,20.0,Interpolated_from_baseline
2025-09-15,2025,9,15,Monday,Post-Monsoon,95,Satisfactory,33.2,52.1,11.4,5.3,0.91,23.0,Interpolated_from_baseline
2025-09-16,2025,9,16,Tuesday,Post-Monsoon,106,Moderate,37.5,52.4,12.9,5.3,0.96,20.7,Interpolated_from_baseline
2025-09-17,2025,9,17,Wednesday,Post-Monsoon,96,Satisfactory,33.7,53.6,13.9,4.6,1.06,22.2,Interpolated_from_baseline
2025-09-18,2025,9,18,Thursday,Post-Monsoon,109,Moderate,38.8,59.1,16.1,5.2,1.15,20.0,Interpolated_from_baseline
2025-09-19,2025,9,19,Friday,Post-Monsoon,90,Satisfactory,30.5,42.5,10.0,5.0,0.93,23.3,Interpolated_from_baseline
2025-09-20,2025,9,20,Saturday,Post-Monsoon,77,Satisfactory,24.6,34.5,8.7,3.4,0.75,22.2,Interpolated_from_baseline
2025-09-21,2025,9,21,Sunday,Post-Monsoon,93,Satisfactory,32.3,44.7,10.6,4.1,0.9,23.9,Interpolated_from_baseline
2025-09-22,2025,9,22,Monday,Post-Monsoon,112,Moderate,39.8,58.8,14.3,5.0,1.24,23.2,Interpolated_from_baseline
2025-09-23,2025,9,23,Tuesday,Post-Monsoon,105,Moderate,37.1,52.2,13.8,5.3,1.09,24.0,Interpolated_from_baseline
2025-09-24,2025,9,24,Wednesday,Post-Monsoon,112,Moderate,39.9,55.0,13.3,5.2,1.01,23.1,Interpolated_from_baseline
2025-09-25,2025,9,25,Thursday,Post-Monsoon,124,Moderate,44.7,68.8,15.2,7.0,1.17,21.1,Interpolated_from_baseline
2025-09-26,2025,9,26,Friday,Post-Monsoon,93,Satisfactory,32.0,45.7,11.9,4.4,1.02,20.0,Interpolated_from_baseline
2025-09-27,2025,9,27,Saturday,Post-Monsoon,82,Satisfactory,26.7,37.4,8.9,4.0,0.68,23.5,Interpolated_from_baseline
2025-09-28,2025,9,28,Sunday,Post-Monsoon,121,Moderate,43.7,65.6,14.9,5.7,1.19,22.4,Interpolated_from_baseline
2025-09-29,2025,9,29,Monday,Post-Monsoon,114,Moderate,40.6,57.5,13.7,6.6,1.03,23.3,Interpolated_from_baseline
2025-09-30,2025,9,30,Tuesday,Post-Monsoon,93,Satisfactory,32.1,44.9,10.9,4.9,0.95,23.2,Interpolated_from_baseline
2025-10-01,2025,10,1,Wednesday,Post-Monsoon,154,Moderate,61.2,95.2,23.3,8.0,1.46,26.7,Interpolated_from_baseline
2025-10-02,2025,10,2,Thursday,Post-Monsoon,136,Moderate,49.8,77.3,18.8,6.4,1.4,23.8,Interpolated_from_baseline
2025-10-03,2025,10,3,Friday,Post-Monsoon,156,Moderate,65.5,92.8,23.3,8.2,1.67,23.1,Interpolated_from_baseline
2025-10-04,2025,10,4,Saturday,Post-Monsoon,112,Moderate,40.0,60.7,15.6,5.2,0.99,24.4,Interpolated_from_baseline
2025-10-05,2025,10,5,Sunday,Post-Monsoon,120,Moderate,43.4,59.6,16.9,6.7,1.02,24.3,Interpolated_from_baseline
2025-10-06,2025,10,6,Monday,Post-Monsoon,152,Moderate,56.6,77.3,23.0,8.9,1.4,25.4,Interpolated_from_baseline
2025-10-07,2025,10,7,Tuesday,Post-Monsoon,135,Moderate,49.4,76.6,18.2,6.5,1.22,26.7,Interpolated_from_baseline
2025-10-08,2025,10,8,Wednesday,Post-Monsoon,155,Moderate,63.8,98.2,25.4,10.4,1.47,25.2,Interpolated_from_baseline
2025-10-09,2025,10,9,Thursday,Post-Monsoon,155,Moderate,63.4,95.8,24.5,9.5,1.48,26.5,Interpolated_from_baseline
2025-10-10,2025,10,10,Friday,Post-Monsoon,141,Moderate,51.9,75.1,17.4,7.2,1.17,24.5,Interpolated_from_baseline
2025-10-11,2025,10,11,Saturday,Post-Monsoon,141,Moderate,51.6,75.7,19.3,7.9,1.42,23.6,Interpolated_from_baseline
2025-10-12,2025,10,12,Sunday,Post-Monsoon,137,Moderate,50.2,78.6,16.5,6.9,1.32,24.3,Interpolated_from_baseline
2025-10-13,2025,10,13,Monday,Post-Monsoon,155,Moderate,63.0,97.9,20.5,9.3,1.64,25.8,Interpolated_from_baseline
2025-10-14,2025,10,14,Tuesday,Post-Monsoon,137,Moderate,50.0,76.7,16.9,8.0,1.29,26.3,Interpolated_from_baseline
2025-10-15,2025,10,15,Wednesday,Post-Monsoon,127,Moderate,46.1,69.3,15.6,6.8,1.28,24.7,Interpolated_from_baseline
2025-10-16,2025,10,16,Thursday,Post-Monsoon,148,Moderate,54.5,74.7,19.3,9.0,1.33,26.8,Interpolated_from_baseline
2025-10-17,2025,10,17,Friday,Post-Monsoon,152,Moderate,58.2,89.8,20.4,7.4,1.56,24.1,Interpolated_from_baseline
2025-10-18,2025,10,18,Saturday,Post-Monsoon,133,Moderate,48.4,70.2,18.8,6.8,1.22,24.4,Interpolated_from_baseline
2025-10-19,2025,10,19,Sunday,Post-Monsoon,153,Moderate,58.9,83.9,21.6,9.4,1.45,25.1,Interpolated_from_baseline
2025-10-20,2025,10,20,Monday,Post-Monsoon,129,Moderate,47.0,65.9,18.9,7.3,1.22,25.7,Interpolated_from_baseline
2025-10-21,2025,10,21,Tuesday,Post-Monsoon,154,Moderate,60.7,81.6,22.7,8.9,1.56,24.3,Interpolated_from_baseline
2025-10-22,2025,10,22,Wednesday,Post-Monsoon,147,Moderate,54.1,78.3,17.6,6.8,1.45,25.2,Interpolated_from_baseline
2025-10-23,2025,10,23,Thursday,Post-Monsoon,153,Moderate,58.6,85.4,20.0,9.1,1.37,23.4,Interpolated_from_baseline
2025-10-24,2025,10,24,Friday,Post-Monsoon,119,Moderate,43.0,60.0,16.2,6.5,1.18,24.6,Interpolated_from_baseline
2025-10-25,2025,10,25,Saturday,Post-Monsoon,132,Moderate,48.2,65.3,16.6,8.0,1.26,26.0,Interpolated_from_baseline
2025-10-26,2025,10,26,Sunday,Post-Monsoon,137,Moderate,50.2,67.6,18.6,8.2,1.42,25.2,Interpolated_from_baseline
2025-10-27,2025,10,27,Monday,Post-Monsoon,145,Moderate,53.3,77.0,21.5,8.2,1.22,24.8,Interpolated_from_baseline
2025-10-28,2025,10,28,Tuesday,Post-Monsoon,146,Moderate,53.6,77.4,19.9,7.5,1.25,25.0,Interpolated_from_baseline
2025-10-29,2025,10,29,Wednesday,Post-Monsoon,123,Moderate,44.3,67.8,16.7,6.1,1.25,27.1,Interpolated_from_baseline
2025-10-30,2025,10,30,Thursday,Post-Monsoon,153,Moderate,59.7,93.3,23.7,8.9,1.53,22.6,Interpolated_from_baseline
2025-10-31,2025,10,31,Friday,Post-Monsoon,152,Moderate,58.4,81.5,21.0,8.8,1.51,26.2,Interpolated_from_baseline
2025-11-01,2025,11,1,Saturday,Post-Monsoon,162,Moderate,77.3,103.8,28.4,14.5,1.92,22.0,Interpolated_from_baseline
2025-11-02,2025,11,2,Sunday,Post-Monsoon,152,Moderate,58.1,80.6,21.8,9.6,1.36,21.4,Interpolated_from_baseline
2025-11-03,2025,11,3,Monday,Post-Monsoon,167,Moderate,86.8,118.9,35.5,13.2,2.25,19.3,Interpolated_from_baseline
2025-11-04,2025,11,4,Tuesday,Post-Monsoon,165,Moderate,83.2,116.1,31.3,16.5,1.76,19.4,Interpolated_from_baseline
2025-11-05,2025,11,5,Wednesday,Post-Monsoon,162,Moderate,76.9,105.2,28.3,13.0,2.01,21.0,Interpolated_from_baseline
2025-11-06,2025,11,6,Thursday,Post-Monsoon,169,Moderate,89.8,129.2,37.6,15.6,1.91,19.0,Interpolated_from_baseline
